Label,Sublabel,Title,Description
Economic Challenge,high cost of electric cars,"The Station: Yandex spins out self-driving biz, Ike takes the SaaS road and a solid-state battery startup strikes SPAC","The Station is a weekly newsletter dedicated to all things transportation. Sign up here — just click The Station — to receive it every weekend in your inbox. Hello and welcome back to The Station, a newsletter dedicated to all the present and future ways peop…"
Economic Challenge,high cost of electric cars,"Why are BP, Shell, and other oil giants making so much money right now?",Oil and gas producers are making billions while bills soar. Should governments tax them more?
Economic Challenge,high cost of electric cars,I took a ride through Elon Musk’s new tunnel in California,"The Boring Company’s test tunnel stretches for more than a mile under Hawthorne, California’s streets. I rode through the tunnel, and then I went to the tunnel’s welcome party. Here’s what that means for the future of LA transportation."
Economic Challenge,high cost of electric cars,VanMoof S3 e-bike review: better than the best,Better and cheaper? Yes.
Economic Challenge,high cost of electric cars,The Station: Exits at Waymo and Bird’s SPAC reveals its scooter-nomics,"The Station is a weekly newsletter dedicated to all things transportation. Sign up here — just click The Station — to receive it every weekend in your inbox. Hello and welcome back to The Station, a weekly newsletter dedicated to all the ways people and packa…"
Economic Challenge,high cost of electric cars,The Station: Via makes a $100M acquisition and a chat with GM about battery tech,"The Station is a weekly newsletter dedicated to all things transportation. Sign up here — just click The Station — to receive it every weekend in your inbox.  Hi friends and new readers, welcome back to The Station, a newsletter dedicated to all the present a…"
Economic Challenge,high cost of electric cars,Deep tech VCs on what they view as some of the most impactful young startups right now,"During this week’s Democratic debate, there was a lot of talk, unsurprisingly, about ensuring the future of this country’s children and grandchildren. Climate change was of particular interest to billionaire Tom Steyer, who said repeatedly that addressing it …"
Economic Challenge,high cost of electric cars,Startups have about $1 trillion worth of reasons to love the Biden infrastructure plan,The sweeping infrastructure package put forward today by President Joe Biden comes with a price tag of roughly $2 trillion (and hefty tax hikes) but gives startups and the broader tech industry about $1 trillion worth of reasons to support it. Tech companies …
Economic Challenge,high cost of electric cars,Flex manufactures everything from hair dryers to the Mac Pro — what’s next?,"Flex CEO Revathi Advaithi on the many things Flex manufactures, building during a global chip shortage, and what content moderation looks like for physical products."
Economic Challenge,high cost of electric cars,Why car parks are the hottest space in solar,"Car parks are a good place for solar panels, providing shade and electricity where it is needed."
Economic Challenge,high cost of electric cars,General Election 2019: What are the challenges for the UK's economy?,Brexit dominates the headlines - but the UK economy faces many other important challenges.
Economic Challenge,high cost of electric cars,Ubco 2X2 Adventure Bike review: Utility that shreds,"The company provided me with the Ubco 2X2 Adventure Bike for nearly a month, which gave me plenty of time to put it to the test."
Economic Challenge,high cost of electric cars,How motorsport's modern-day Spanish explorer plans to change the way we race forever,"In just two days' time a sport kicks off its first event with an aim like no other, at a time like no other."
Economic Challenge,high cost of electric cars,The bill finally comes due for Elon Musk,Tesla CEO Elon Musk is finally forced to stop hiding behind his bluster and show off a real autonomous vehicle. Anything less would be a disaster.
Economic Challenge,high cost of electric cars,The return of neighborhood retail and other surprising real estate trends,"As shocking as it sounds, we could be entering a much better era for small, local businesses."
Economic Challenge,high cost of electric cars,Rivian's path to survival is now remarkably clear,Rivian has had a lot on its plate as it transitioned from pitch mode to selling EVs.  It created an electric pickup and an electric SUV while prepping a...
Economic Challenge,high cost of electric cars,"Extra Crunch roundup: StockX EC-1, Early Stage recaps, unpacking Alkami’s IPO, more","Over the last few days, we’ve published several articles recapping panels from last week’s TechCrunch Early Stage virtual conference. Each story is based on an interview with a founder or investor who addressed some of the most common startup dilemmas. Predic…"
Economic Challenge,high cost of electric cars,"All the companies from Y Combinator’s W20 Demo Day, Part II: Consumer Companies","With YC's W20 Demo Day coming in at nearly 200 companies, we've decided to split our recap into multiple posts for easier reading. Here are this cohort's consumer-focused companies"
Economic Challenge,high cost of electric cars,The business of influence with YouTuber MKBHD,"Nilay Patel talks with Marques Brownlee, otherwise known as MKBHD, about building a business as a YouTuber, how content creators make money, and how to scale when you are the brand."
Economic Challenge,high cost of electric cars,"Transportation Weekly: Uber’s spending habits, Tesla Model Y, scooters and AVs in Austin","Welcome back to Transportation Weekly; I’m your host Kirsten Korosec, senior transportation reporter at TechCrunch. We love the reader feedback. Keep it coming. Never heard of TechCrunch’s Transportation Weekly? Catch up by reading the first edition here or c…"
Economic Challenge,high cost of electric cars,Climate change: Electric trucks 'can compete with diesel ones',"Heavy goods vehicles powered by batteries can compete with diesel ones, say researchers."
Economic Challenge,high cost of electric cars,Climate change: 'Bath sponge' breakthrough could boost cleaner cars,A new aluminium-based material could make hydrogen-powered cars more practical and less expensive.
Economic Challenge,high cost of electric cars,Electric cars: Five big questions answered,The electric car revolution is speeding up but what do buyers really want to know?
Economic Challenge,high cost of electric cars,Why CEO Matt Garman is willing to bet AWS on AI,"The new chief of AWS on Anthropic, AI chips, and the future of the cloud."
Economic Challenge,high cost of electric cars,Electric thrills,"Electric motorbikes are fast, clean, and quiet - could they eclipse electric cars?"
Economic Challenge,high cost of electric cars,Climate change: UK 'can cut emissions to nearly zero' by 2050,"It could be done at no added cost from previous estimates, and reduce GDP by just 1-2%, a report says."
Economic Challenge,high cost of electric cars,Here are the 85+ startups that launched today at Y Combinator’s W19 Demo Day 1,"Y Combinator’s incubator classes have gotten huge. With over 200 companies, the Winter 2019 class is by far YC’s largest yet. Meanwhile, the incubator prepares to shift its headquarters from Mountain View to San Francisco. It’s so large, in fact, it’s had to …"
Environmental Concern,EV battery disposal issues,"Tesla, BHP ink supply deal for nickel ahead of demand surge","Tesla will secure nickel from the commodity production giant BHP, the automaker’s latest move to secure direct sources of raw materials that are projected to surge in demand before the decade is out. BHP’s Nickel West division will supply an undisclosed amoun…"
Environmental Concern,EV battery disposal issues,"Tesla, BHP ink supply deal for nickel ahead of demand surge","Tesla will secure nickel from the commodity production giant BHP, the automaker’s latest move to secure direct sources of raw materials that are projected to..."
Environmental Concern,EV battery disposal issues,John Deere turned tractors into computers — what’s next?,"John Deere CTO Jahmy Hindman on the technology of precision agriculture, right to repair, and dealing with the global chip shortage."
Economic Challenge,grid overload from EV charging,"EV charging solutions will become an asset, not a liability, to the grid","Although wireless charging is still relatively new to the market, the benefits are beginning to become glaringly self-evident."
Economic Challenge,grid overload from EV charging,Home car charger owners urged to install updates,Security vulnerabilities in two domestic electric car chargers were discovered by researchers.
Economic Challenge,grid overload from EV charging,"EV charging solutions will become an asset, not a liability, to the grid",President Joe Biden's plan for electric vehicles (EVs) to comprise roughly half of U.S. sales by 2030 is a clear indication that the U.S. is making strides...
Economic Challenge,grid overload from EV charging,Living and working from an all-electric VW ID Buzz,"With the Ququq BusBox, you can convert the VW ID Buzz passenger vans into a two-person camper — and back — in just minutes."
Environmental Concern,fossil fuel impact of EV battery manufacturing,"Despite pandemic setbacks, the clean energy future is underway","Since many business operations are struggling to find cash and loans to just remain open, new clean technology may be delayed."
Environmental Concern,fossil fuel impact of EV battery manufacturing,Will batteries usher in a new era of global energy sovereignty?,"The complex dynamics of global policies, supply, and innovation will impact the battery industry in the coming decades.  How will nations and governments..."
Environmental Concern,fossil fuel impact of EV battery manufacturing,The pragmatist’s guide to the 2024 presidential election,"Donald Trump or Kamala Harris will have a direct impact on key issues like broadband access, climate change, and electric vehicles in the years to come. Here are their positions."
Environmental Concern,fossil fuel impact of EV battery manufacturing,What’s next for the startup-friendly Inflation Reduction Act | TechCrunch,"While Trump's administration is unlikely to be supportive of certain climate tech startups, it will have a harder time ending the broadly popular law."
Environmental Concern,fossil fuel impact of EV battery manufacturing,India's electric two-wheeler sales hit a speed bump,"India's subsidy reductions has put the brakes on electric scooter sales, derailing the nation's ambitious plans for a thriving EV market."
Environmental Concern,fossil fuel impact of EV battery manufacturing,How to decarbonize America — and the world,"Ramez Naam Contributor More posts by this contributor The Ultimate Interface Is Your Brain The Green New Deal has burst onto the American stage, spurring more conversation about – and aspiration for – ambitious climate policy than at any point in at least a d…"
General Against,why EVs are not the future,Electric vehicles are changing the future of auto maintenance,"The automobile business is highly interdependent, and no more so is this felt than in the $500B afterservice market."
General Against,why EVs are not the future,Why electric car fires are so hard to extinguish,Dealing with an electric car fire takes up to 10 times longer than tackling a conventional fire.
General Against,why EVs are not the future,Secretary Pete Buttigieg on the future of transportation,"Transportation Secretary Pete Buttigieg has been tasked with leading the effort on President Joe Biden’s massive $2 trillion infrastructure package. Buttigieg, a former mayor and presidential candidate, spoke to The Verge about how the plan “future-proofs” th…"
General Against,why EVs are not the future,Why charge an EV when you can just swap its battery?,"EV battery swapping could help solve the problem of inadequate charging infrastructure, but the technology relies on specialized battery packs that seem beyond what US automakers are willing to consider."
General Against,why EVs are not the future,Why Amazon and Panasonic are betting on this battery recycling startup,"JB Straubel, the Tesla co-founder and former CTO, is often cast as the humble and pioneering engineer, the quiet one who toiled away in the background for 15 years on some of the company’s most important technologies. That characterization — which intensified…"
General Against,why EVs are not the future,Supercross to debut first EV class and tap startups to go digital,"Motorcycle racing series Supercross will add e-motos and more digitization to its franchise (aided by startups) in the near future, according to Director of Operations David Prater. The sport—where riders race high-performance machines on jump filled stadium …"
General Against,why EVs are not the future,"The Station: Aurora SPACs, a spin on the VanMoof X3 and a chat with Outdoorsy founders","The Station is a weekly newsletter dedicated to all things transportation. Sign up here — just click The Station — to receive it every weekend in your inbox. Hello and welcome to The Station, your central hub for all past, present and future means of moving p…"
General Against,why EVs are not the future,"The Station: Lime scoots towards profitability, a framework for AVs, and another electric vehicle SPAC","The Station is a weekly newsletter dedicated to all things transportation. Sign up here — just click The Station — to receive it every Saturday in your inbox. Hi folks, welcome back to The Station, a newsletter dedicated to all the present and future ways peo…"
General Against,why EVs are not the future,"The Station: Lyft sells its self-driving unit, Uber makes a big product push and Revel jumps into ride-hailing","The Station is a weekly newsletter dedicated to all things transportation. Sign up here — just click The Station — to receive it every weekend in your inbox. Hi there, new and returning readers. This is The Station, a weekly newsletter dedicated to all the wa…"
General Against,why EVs are not the future,"The Station: Cruise cuts, Waymo snags more cash, and a VC Mobility survey","The Station is a weekly newsletter dedicated to all things transportation. Sign up here — just click The Station — to receive it every Saturday in your inbox. Hi and welcome back to The Station, I’m your host Kirsten Korosec, senior transportation reporter at…"
General Against,why EVs are not the future,VC and former politician Steve Westly is feeling electrified right now; here’s why,"A former controller and CFO of the state of California, Steve Westly is passionate about government. The onetime eBay exec and early Tesla board member has also been a proponent of clean energy for roughly 30 years, so he’s feeling optimistic right now, with …"
General Against,why EVs are not the future,"The Station: Amazon eyes Zoox, Aurora goes back to school and Cabana hits the road","The Station is a weekly newsletter dedicated to all things transportation. Sign up here — just click The Station — to receive it every Saturday in your inbox. Hi and welcome back to The Station, a newsletter dedicated to all the present and future ways people…"
General Against,why EVs are not the future,Ford and SK Innovation announce battery manufacturing joint venture BlueOvalSK,"Ford Motor Company and Seoul, South Korea-based SK Innovation signed a memorandum of understanding to establish a joint venture to domestically manufacture batteries for electric vehicles, the two companies said Thursday. The new venture, dubbed BlueOvalSK, w…"
General Against,why EVs are not the future,Chief community officer is the new CMO,"Community isn’t a single Slack group or event or newsletter. It’s an aggregation of all of these touch points, and includes both customers, eventual customers and one-time users. Despite this nebulous, disconnected reality, companies are paying more attention…"
General Against,why EVs are not the future,"The Station: A chat with Scale AI’s Alexandr Wang, the NYC scooter winners and TuSimple goes public","The Station is a weekly newsletter dedicated to all things transportation. Sign up here — just click The Station — to receive it every weekend in your inbox. Hi there, new and returning readers. This is The Station, a weekly newsletter dedicated to all the wa…"
General Against,why EVs are not the future,Onto raises $175 million in Series B to expand EV subscription service in the UK,"Onto has raised $175 million in a combined equity and debt Series B round, capital the U.K.-based electric vehicle subscription startup plans to use to expand within the country as well as move into new markets.  This latest round brings Onto’s total funding …"
General Against,why EVs are not the future,"The Station: Uber’s new battles in the UK, Lucid Motors’ second life plans and Cruise acquires Voyage","The Station is a weekly newsletter dedicated to all things transportation. Sign up here — just click The Station — to receive it every Saturday in your inbox. Hi friends and new readers, welcome to The Station, a newsletter dedicated to all the present and fu…"
General Against,why EVs are not the future,The top 10 startups from Y Combinator W19 Demo Day 1,"Electric vehicle chargers, heads-up displays for soldiers, and the Costco of weed were some of our favorites from presitigious startup accelerator Y Combinator’s Winter 2019 Demo Day 1. If you want to take the pulse of Silicon Valley, YC is the place to be. B…"
General Against,why EVs are not the future,"The Station: Bird spikes Circ in the Middle East, Kitty Hawk folds Flyer, Cruise attempts a hiring coup","The Station is a weekly newsletter dedicated to all things transportation. Sign up here — just click The Station — to receive it every Saturday in your inbox. Hi friends and first-time readers. Welcome back to The Station, a newsletter dedicated to all the pr…"
General Against,why EVs are not the future,"The Station: Gogoro scoots into a SPAC, a Rivian milestone and Tesla prepares to unleash FSD beta software","The Station is a weekly newsletter dedicated to all things transportation. Sign up here — just click The Station — to receive it every weekend in your inbox. Hello readers: Welcome to The Station, your central hub for all past, present and future means of mov…"
General Against,why EVs are not the future,iPhone maker Foxconn to switch to cars as US-China tensions soar,"The firm, which makes over half of the world’s Apple products, seeks its next big growth driver."
General Against,why EVs are not the future,All the electric vehicles that stood out at the Shanghai Auto Show,"The 19th annual Shanghai Auto Show delivered a bevy of electric and tech-centric vehicles this year. Chinese, European and U.S. automakers showed off their latest offerings in every price segment, from the budget-minded ​​Wuling Hong Guang Mini via a joint ve…"
General Against,why EVs are not the future,"How Jeep is going electric, with CEO Christian Meunier","Jeep CEO Christian Meunier talks about the new plug-in hybrid Jeep Grand Cherokee 4xe, the plug-in hybrid Wrangler, national charging networks, and the decision to use Fire TV in the car."
General Against,why EVs are not the future,BrightDrop isn’t just selling electric vans — it’s redesigning delivery,"CEO Travis Katz is running a sustainable delivery startup, working to make same-day packages green from within century-old car company General Motors."
General Against,why EVs are not the future,"Extra Crunch roundup: Jam City SPAC, startup PR, telemedicine market map, more","Full disclosure: the second time I worked at a startup founded by Mark Pincus, his dog Zinga slept behind my desk and I was one of her favorite dog-sitters."
General Against,why EVs are not the future,Why electric cars will take over sooner than you think,The BBC's Justin Rowlatt explains why we are accelerating towards an electric car future.
General Against,why EVs are not the future,Tracking the EV battery factory construction boom across North America,"Filed under:
 Green,Plants/Manufacturing,Electric
 Continue reading Tracking the EV battery factory construction boom across North America
Tracking the EV battery factory construction boom across North America originally appeared on Autoblog on Sat, 20 Jul 20…"
General Against,why EVs are not the future,China's electric car market is booming but can it last?,Cheap electric cars are selling fast but the end of subsidies could end the sales boom.
General Against,why EVs are not the future,The fall of EV startup Fisker: A comprehensive timeline,"Filed under:
 Government/Legal,Green,Fisker,Electric
 Continue reading The fall of EV startup Fisker: A comprehensive timeline
The fall of EV startup Fisker: A comprehensive timeline originally appeared on Autoblog on Wed, 10 Jul 2024 08:18:00 EDT. Please see…"
General Against,why EVs are not the future,The fastest road car in the world revealed - and it's electric,"Could such ultrafast supercars generate a ""halo effect"" and make electric cars sexier in general?"
General Against,why EVs are not the future,Big tech earnings in less than 500 words,This afternoon Alphabet and Microsoft and Pinterest reported their quarterly earnings results for the first three months of 2021.  Microsoft and Pinterest...
General Against,why EVs are not the future,Ford and SK Innovation announce battery manufacturing joint venture BlueOvalSK,"Ford Motor Company and Seoul, South Korea-based SK Innovation signed a memorandum of understanding to establish a joint venture to domestically manufacture..."
General Against,why EVs are not the future,Electric vehicles are changing the future of auto maintenance,"Moving from internal combustion to electric power does more than reduce tailpipe emissions: it will fundamentally shatter today’s auto maintenance and service sector. With one-fifth the number of powertrain parts and an almost total elimination of oil (a), th…"
General Against,why EVs are not the future,"The Station: Dispatches from a US-Ukrainian startup, Waymo gets a trade secret win and Rivian's production strategy","The majority of the company, about 40 people, are based all over Ukraine and have been communicating with each other.  Many spent hours — one reported a 25..."
General Against,why EVs are not the future,"Honda bets its electric future on 'thin, light' 0 series EVs at CES 2024","Honda is dunking on the 'thick, heavy' electric vehicle trend in an attempt to build buzz around its upcoming 0 series EVs.  At CES 2024, the automaker..."
General Against,why EVs are not the future,"The Station: Aurora SPACs, a spin on the VanMoof X3 and a chat with Outdoorsy founders","Jen Young and Jeff Cavins were sitting in a beige conference room at a downtown Vancouver hotel, wasting away under fluorescent lights, an endless PowerPoint..."
General Against,why EVs are not the future,The Station: Argo AI plots its fundraising course and Waymo changes leadership,"My email inbox is always open.  Rebecca Bellan is back with some micromobbin' insights.  It was a buzzy week for ebikes news, another indication that there..."
General Against,why EVs are not the future,Power people,Home energy storage could lead to lower bills...eventually.
General Against,why EVs are not the future,"The Station: Tesla calls Texas home, Volvo takes the IPO path and GM lays out its $280B revenue plan","Wow, there was a lot this week, which means I am omitting the ""notable news and other tidbits"" section this time around.  With all the GM news and other..."
General Against,why EVs are not the future,"The Station: Lime scoots towards profitability, a framework for AVs, and another electric vehicle SPAC",Micromobility startups were some that suffered in the early days of the pandemic.  Lime  is the latest example.  Lime said this week it has moved beyond the ...
General Against,why EVs are not the future,"Sono Motors has gone public, aims to get Sion solar electric vehicle to market by 2023","The idea for Sono Motors, the company that wants to power every electric vehicle using solar power, started nine years ago in a Munich basement when two..."
General Against,why EVs are not the future,"EV charging companies push faster at-home charges, V2G and connectivity at CES",EV charging companies have been showing their wares at CES for years now.  With dozens of electric passenger cars and commercial fleets expected to hit the...
General Against,why EVs are not the future,"The Station: Uber's new battles in the UK, Lucid Motors' second life plans and Cruise acquires Voyage",The Station is a weekly newsletter dedicated to all things transportation.  Sign up here — just click The Station — to receive it every Saturday in your...
General Against,why EVs are not the future,"The Station: Gogoro scoots into a SPAC, a Rivian milestone and Tesla prepares to unleash FSD beta software","This marks a milestone more than a decade in the making for the automaker and its founder and CEO, RJ Scaringe, who started the company in 2009 as Mainstream..."
General Against,why EVs are not the future,Why Amazon and Panasonic are betting on this battery recycling startup,"JB Straubel, the Tesla co-founder and former CTO, is often cast as the humble and pioneering engineer, the quiet one who toiled away in the background for 15 years on some of the company's most important technologies. Straubel envisions and is actively workin…"
General Against,why EVs are not the future,Six things the UK could do to tackle climate change,People from the Queen to Greta Thunberg are calling for action - so what should that action be?
General Against,why EVs are not the future,"The Station: Waymo sues to protect trade secrets, Wisk lands more Boeing capital and a chat with Toyota's chief scientist",The fourth round of the Transit Tech Lab has launched and is looking for technologists to submit ideas on ways to restore customer confidence in public...
General Against,why EVs are not the future,Trump and the GOP are trying to drive a wedge between autoworkers and EVs,"Donald Trump is trying to use EVs as a wedge against Joe Biden, but striking autoworkers have said they may not want EVs for themselves, but they want union workers to build them."
General Against,why EVs are not the future,"The 2024 all-electric Dodge Charger debuts with muscle car donuts, drifts and even a Hellcat rumble",Stellantis introduced Tuesday two all-electric versions of the Dodge Charger packed with the kind of features muscle car fans have come to expect — right...
General Against,why EVs are not the future,China’s Xpeng in the race to automate EVs with lidar,"Elon Musk famously said any company relying on lidar is ""doomed."" Tesla instead believes automated driving functions are built on visual recognition and is..."
General Against,why EVs are not the future,The ‘Big Three’ autoworkers are about to go on strike — here’s what’s at stake,The United Auto Workers is preparing to go on strike against all three of Detroit’s automakers for the first time in history. Here’s what’s at stake and why EVs are playing an oversized role in the negotiations.
General Against,why EVs are not the future,Texas says state-funded EV chargers must include Tesla plugs,Texas will require electric vehicle charging companies to include Tesla's North American Charging Standard (NACS) and the Combined Charging System (CCS...
General Against,why EVs are not the future,"The Station: ADA turns 30, Panasonic’s new battery tech and delivery (data) woes - TechCrunch","The Station is a weekly newsletter dedicated to all things transportation. Sign up here — just click The Station — to receive it every Saturday in your inbox. Hello and welcome back to The Station, a newsletter dedicated to all the present and future ways peo…"
General Against,why EVs are not the future,The best (and weirdest) future car tech at CES 2022,"Another virtual year at CES 2022 is in the bag for TechCrunch, and even though we attended the event remotely, one thing in the vehicle space was made..."
General Against,why EVs are not the future,VC and former politician Steve Westly is feeling electrified right now; here's why,"A former controller and CFO of the state of California, Steve Westly is passionate about government. The onetime eBay exec and early Tesla board member has also been a proponent of clean energy for roughly 30 years, so he’s feeling optimistic right now, with …"
General Against,why EVs are not the future,Tesla’s profitable Supercharger network is in limbo after Musk axed the entire team,"At the start of the year, Tesla’s Supercharger team was tasked with the impossible.  “We were on an exponential path,” a former team member told TechCrunch, ..."
General Against,why EVs are not the future,Ford is turning its EVs into video conference rooms with help from Cisco,"With its newly minted bi-directional charging capabilities, the Ford F-150 Lightning can now serve as a backup home power supply in a pinch.  Ford CEO Jim..."
General Against,why EVs are not the future,"Why Honda is merging with Nissan: factories, SUVs, and China","At CES, Honda executives explained why the company is merging with Nissan, including new details about hybrid SUVs and US factory capacity."
General Against,why EVs are not the future,GM thinks it can wean you off Apple CarPlay and Android Auto,"In an interview, GM’s Scott Miller stood by the controversial decision to restrict access to Apple CarPlay and Android Auto in its future EVs."
General Against,why EVs are not the future,BMW Group's Neue Klasse lineup to focus on circular economy to achieve reduction in CO2 emissions,The BMW Group announced Thursday its intentions to commit to a 50% reduction from 2019 levels in global carbon dioxide emissions during the use-phase of its ...
General Against,why EVs are not the future,Stellantis is blaming EVs for its upcoming Jeep layoffs,"Stellantis, the company behind Fiat, Dodge, and Jeep, is planning on halting work at one of its factories, putting around 1,200 workers out of a job. It’s blaming the costs of electrification."
General Against,why EVs are not the future,"The Station: Layoffs are coming for the AV world, VW plans 'big moves' in China and inside Cruise's robotaxi outages","Before we jump in, I wanted to flag that Rebecca Bellan is out this week, which means micromobbin' is also taking a break (One micromobility story I thought ..."
General Against,why EVs are not the future,Digital car keys are here. Are we ready?,"Digital car keys aren’t new, but they aren’t widespread yet. As the technology improves, car companies and phone makers need to come together to agree on some standards."
General Against,why EVs are not the future,"Frankfurt Motor Show: Love, hate and electric cars",The BBC's Theo Leggett reports from a cavernous display of delights at the Frankfurt Motor Show.
General Against,why EVs are not the future,The Station: The lidar SPAC craze and 10 investors give their mobility predictions,The Station is a weekly newsletter dedicated to all things transportation.  Sign up here — just click The Station — to receive it every weekend in your inbox...
General Against,why EVs are not the future,Varaha helps Indian farmers reduce climate-harming practices like burning crop residue and flooding rice fields,"Generally speaking, carbon offsets are granted when an organization or company engages in a practice that reduces CO2 emissions, such as replacing fossil..."
General Against,why EVs are not the future,"On the cusp of 24/7 service, robotaxis face pleas and protest in San Francisco","Waymo and Cruise are poised to expand robotaxi service in San Francisco to 24/7 operation. But city officials are concerned about blocked traffic, and some residents are using orange cones in protest."
General Against,why EVs are not the future,The best (and weirdest) future car tech at CES 2022 - TechCrunch,"<ol><li>The best (and weirdest) future car tech at CES 2022  TechCrunch
</li><li>Best of CES 2022  The Verge
</li><li>CES 2022's biggest revelations and the trends we'll be talking about all year  CNET
</li><li>CES 2022 attendance was 40K people, organizer…"
General Against,why EVs are not the future,Will batteries usher in a new era of global energy sovereignty?,"The complex dynamics of global policies, supply, and innovation will impact the battery industry in the coming decades.  How will nations and governments..."
General Against,why EVs are not the future,SpaceX sets new record for most satellites on a single launch with latest Falcon 9 mission,"SpaceX has set a new all-time record for the most satellites launched and deployed on a single mission, with its Transporter-1 flight on Sunday.  The launch ..."
General Against,why EVs are not the future,"Global ClimateTech investment triples, but cash for tech directly cutting emissions lags","Investment from VC and PE into climate tech is booming, reaching $87.5bn over H2 2020 and H1 2021, with in excess of $60bn in the first half of 2021 alone..."
General Against,why EVs are not the future,Should we be worried about insurtech valuations?,"Before we get into the nitty-gritty of our chats with newly public companies Kaltura, Couchbase and Enovix, let’s talk insurtech.  In the last year or so..."
General Against,why EVs are not the future,"Tesla promises cars that connect to the grid, even if Elon Musk doesn’t really want them to","Electric vehicles are a potentially powerful untapped source of energy that can stabilize the grid during power shortages. Tesla’s future EVs will have bi-directional charging in the future, the company announced during Battery Day."
General Against,why EVs are not the future,Onto raises $175 million in Series B to expand EV subscription service in the UK,"Onto has raised $175 million in a combined equity and debt Series B round, capital the U.K.-based electric vehicle subscription startup plans to use to..."
General Against,why EVs are not the future,Daily Crunch: Byju’s edtech buying spree continues with $100M purchase of Austria's GeoGebra,"TechCrunch is getting into the holiday spirit with some end-of-year content, including our Vaunted, Famous and World-Renowned gift guides.  Byju’s buys..."
General Against,why EVs are not the future,"At a Beverly Hills mansion, where an electric truck is your only source of power",GM demonstrated its new home energy business by staging a blackout at a mansion in Beverly Hills — and then running power off a Chevy Silverado EV.
General Against,why EVs are not the future,"The Station: Amazon eyes Zoox, Aurora goes back to school and Cabana hits the road","A photo below, courtesy of Cris Moffitt, shows a sliver of the thousands of bikes at the yard in North Carolina. Keaks (Kirsten Korosec) has been working on a big(ish) story about JUMP for the last week. Meanwhile, we noticed Superpedestrian, the startup that…"
General Against,why EVs are not the future,Why smartphones are no longer driving the search for 'blue gold',"Despite mine closures, human rights abuses and price crashes, cobalt may still have an electrifying future."
General Against,why EVs are not the future,TechCrunch Mobility: The wheels are starting to come off the Fisker EV bus,TechCrunch Mobility is a weekly newsletter dedicated to all things transportation. Sign up here — just click TechCrunch Mobility — to receive the newsletter every weekend in your inbox. Subscribe for free. Welcome back to TechCrunch Mobility — your central hu…
General Against,why EVs are not the future,Daily Crunch: UK-based subscription service Remojo coaches men to stop consuming pornography,"Today we’re talking how audio turns into the written word and how to stop watching certain video content if you can’t, ahem, turn it off.  Sweetgreen’s IPO..."
General Against,why EVs are not the future,The Station: Intel eyes an IPO for Mobileye and how Elon influenced Autopilot,"One eye-popping item this week was the NYT's investigative piece on Tesla, Elon Musk and his influence on designing the company's Autopilot driver-assistance..."
General Against,why EVs are not the future,The Verge Awards at CES 2022,"CES 2022 was another weird one, but there were still lots of gadgets and concepts worth getting excited about. Here are our favorite things from the show this year."
General Against,why EVs are not the future,"Another AV company hits the skids, Scout Motors picks a home and Tesla's tepid investor day","FYI, next week I will be in Austin to attend SXSW.  In the days leading up to Tesla Investor Day, there was a lot of chatter and speculation about what..."
General Against,why EVs are not the future,Here's what happened when Mercedes-AMG got its hands on the all-electric EQS,"Performance, luxury, comfort, and technology all hit the mark even when the AMG team gets their hands on the EQS and the latest SL Roadster.  At its core..."
General Against,why EVs are not the future,"Arrival pulls a double SPAC, Tesla keeps slashing prices and New York Auto Show highlights","Welp, in case you missed it TechCrunch Disrupt 2023 will have a whole new look this fall with one aim in mind: bring together investors, founders and..."
General Against,why EVs are not the future,"The Station: Tesla rolls out its FSD beta button, delivery deals heat up, micromobility evolves","Myself, along with co-hosts Alex Roy and Ed Niedermeyer, talk with recently-confirmed NTSB Chair Jennifer Homendy about automotive safety and what the wave..."
General Against,why EVs are not the future,"The Station: Lyft sells its self-driving unit, Uber makes a big product push and Revel jumps into ride-hailing","JOCO, a new docked e-bike service in New York City, has launched and is already facing some headwinds.  The city has exclusive rights with Citi Bike for..."
General Against,why EVs are not the future,"The Station: A Tesla-NHTSA fight brews, catching up with Kodiak and how LA is prepping for air taxis","Aria Alamalhodaei took a deep dive into Urban Movement Labs, a non-profit organization that spun out of LA Mayor Eric Garcetti’s office, and what it's doing ..."
General Against,why EVs are not the future,"The Station: Bird spikes Circ in the Middle East, Kitty Hawk folds Flyer, Cruise attempts a hiring coup","The Station is a weekly newsletter dedicated to all things transportation. Sign up here — just click The Station — to receive it every Saturday in your inbox. In the past two weeks, demonstrators have taken to the streets to protest police brutality following…"
General Against,why EVs are not the future,The end of Cruise is the beginning of a risky new phase for autonomous vehicles,GM grounds Cruise as it pivots to private autonomous vehicles. But there’s as much risk in selling AVs as operating a mobility service.
General Against,why EVs are not the future,E-mobility startup Swft raises $10M seed round to expand light-duty vehicle lineup,"Electric mobility startup Swft has raised $10 million in seed funding that it will use to expand its light-duty vehicle offerings, grow its team and scale..."
General Against,why EVs are not the future,"The Station: Quanergy and Embark to go public via SPAC, Spin and Bird announce fresh launches","Beep, in partnership with Local Motors, will be operating the autonomous shuttle called T.E.D.D.Y., which stands for The Electric Driverless Demonstration in..."
General Against,why EVs are not the future,Electric boat startup Arc wants to make a big splash,"A new startup called Arc wants to revolutionize the boating world with a battery-powered craft made for watersports. The small startup, which employs a handful of former SpaceX employees, has designed a sharp but pricey boat with a big battery and an aluminum…"
